system:index,B11,B12,B2,B3,B4,B8,NDMI,NDVI,class,year,.geo
1_0000000000000000001e,0.16179999709129333,0.06549999862909317,0.0364999994635582,0.05660000070929527,0.03180000185966492,0.33379998803138733,0.34705406800510125,0.8260393723252496,1,2024,"{""type"":""Point"",""coordinates"":[106.9743738233941,-6.561170340151854]}"
1_0000000000000000001f,0.17910000681877136,0.07900000363588333,0.032999999821186066,0.0568000003695488,0.02759999968111515,0.36079999804496765,0.3365437851256439,0.8578784766081285,1,2024,"{""type"":""Point"",""coordinates"":[106.63542863411956,-6.737527786815638]}"
1_00000000000000000020,0.148499995470047,0.06729999929666519,0.03449999913573265,0.04179999977350235,0.025100000202655792,0.2757999897003174,0.300023565117866,0.833167158225898,1,2024,"{""type"":""Point"",""coordinates"":[106.95643485985609,-6.749228467979879]}"
1_00000000000000000021,0.22370000183582306,0.10279999673366547,0.0560000017285347,0.06780000030994415,0.04114999994635582,0.40400001406669617,0.2872391391796195,0.8151185054432042,1,2024,"{""type"":""Point"",""coordinates"":[106.44238523131378,-6.4808708483814]}"
1_00000000000000000022,0.14270000159740448,0.06080000102519989,0.03629999980330467,0.04859999939799309,0.030799999833106995,0.2476000040769577,0.26876761710086705,0.7787356364904597,1,2024,"{""type"":""Point"",""coordinates"":[106.99738278482987,-6.600058160438954]}"
1_00000000000000000023,0.11580000072717667,0.04895000159740448,0.03474999964237213,0.0406000018119812,0.02500000037252903,0.21494999527931213,0.2997732297786341,0.7916232479636871,1,2024,"{""type"":""Point"",""coordinates"":[106.86430091388978,-6.7594665639985925]}"
1_00000000000000000024,0.1386999934911728,0.060499999672174454,0.03519999980926514,0.03849999979138374,0.022099999710917473,0.22310000658035278,0.23327809030540256,0.8197389955637673,1,2024,"{""type"":""Point"",""coordinates"":[106.56962122077282,-6.612490134175961]}"
1_00000000000000000025,0.18619999289512634,0.07850000262260437,0.05909999832510948,0.07590000331401825,0.044349998235702515,0.42500001192092896,0.3907068343326847,0.8110152454416607,1,2024,"{""type"":""Point"",""coordinates"":[106.95277839699224,-6.5291316990828445]}"
1_00000000000000000026,0.20669999718666077,0.09449999779462814,0.06040000170469284,0.06310000270605087,0.042399998754262924,0.37959998846054077,0.2949002140653647,0.799052132517337,1,2024,"{""type"":""Point"",""coordinates"":[106.91694952002781,-6.613952719321492]}"
1_00000000000000000027,0.13944999873638153,0.06480000168085098,0.026249999180436134,0.03880000114440918,0.022050000727176666,0.22139999270439148,0.2271026629121053,0.8188539632606336,1,2024,"{""type"":""Point"",""coordinates"":[106.4796811525248,-6.738259079388404]}"
